corp_code,stock_code,corp_name,market,sector,fiscal_year,n_annual_report_filings,has_annual_report_in_dart_universe
00126308,028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2022,2.0,True
00126308,028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2023,3.0,True
00126308,028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업",2024,2.0,True
00135795,029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,2018,1.0,True
00135795,029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,2019,1.0,True
00135795,029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,2020,1.0,True
00135795,029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,2021,1.0,True
00135795,029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,2022,1.0,True
00135795,029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,2023,1.0,True
00135795,029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,2024,2.0,True
00168331,005320,온타이드,KOSPI,생활용품 도매업,2018,1.0,True
00168331,005320,온타이드,KOSPI,생활용품 도매업,2019,1.0,True
00168331,005320,온타이드,KOSPI,생활용품 도매업,2020,2.0,True
00168331,005320,온타이드,KOSPI,생활용품 도매업,2021,4.0,True
00168331,005320,온타이드,KOSPI,생활용품 도매업,2022,1.0,True
00168331,005320,온타이드,KOSPI,생활용품 도매업,2023,1.0,True
00168331,005320,온타이드,KOSPI,생활용품 도매업,2024,1.0,True
00161709,016800,퍼시스,KOSPI,가구 제조업,2018,1.0,True
00161709,016800,퍼시스,KOSPI,가구 제조업,2019,1.0,True
00161709,016800,퍼시스,KOSPI,가구 제조업,2020,1.0,True
00161709,016800,퍼시스,KOSPI,가구 제조업,2021,1.0,True
00161709,016800,퍼시스,KOSPI,가구 제조업,2022,1.0,True
00161709,016800,퍼시스,KOSPI,가구 제조업,2023,1.0,True
00161709,016800,퍼시스,KOSPI,가구 제조업,2024,3.0,True
00142865,024070,WISCOM,KOSPI,플라스틱제품 제조업,2018,1.0,True
00142865,024070,WISCOM,KOSPI,플라스틱제품 제조업,2019,2.0,True
00142865,024070,WISCOM,KOSPI,플라스틱제품 제조업,2020,1.0,True
00142865,024070,WISCOM,KOSPI,플라스틱제품 제조업,2021,1.0,True
00142865,024070,WISCOM,KOSPI,플라스틱제품 제조업,2022,1.0,True
00142865,024070,WISCOM,KOSPI,플라스틱제품 제조업,2023,1.0,True
00142865,024070,WISCOM,KOSPI,플라스틱제품 제조업,2024,1.0,True
00118044,030720,동원수산,KOSPI,어로 어업,2018,1.0,True
00118044,030720,동원수산,KOSPI,어로 어업,2019,1.0,True
00118044,030720,동원수산,KOSPI,어로 어업,2020,1.0,True
00118044,030720,동원수산,KOSPI,어로 어업,2021,1.0,True
00118044,030720,동원수산,KOSPI,어로 어업,2022,1.0,True
00118044,030720,동원수산,KOSPI,어로 어업,2023,1.0,True
00118044,030720,동원수산,KOSPI,어로 어업,2024,2.0,True
00197759,025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2018,1.0,True
00197759,025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2019,2.0,True
00197759,025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2020,2.0,True
00197759,025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2021,2.0,True
00197759,025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2022,1.0,True
00197759,025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2023,1.0,True
00197759,025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2024,2.0,True
00152729,017900,광전자,KOSPI,반도체 제조업,2018,1.0,True
00152729,017900,광전자,KOSPI,반도체 제조업,2019,1.0,True
00152729,017900,광전자,KOSPI,반도체 제조업,2020,1.0,True
00152729,017900,광전자,KOSPI,반도체 제조업,2021,1.0,True
00152729,017900,광전자,KOSPI,반도체 제조업,2022,1.0,True
00152729,017900,광전자,KOSPI,반도체 제조업,2023,2.0,True
00152729,017900,광전자,KOSPI,반도체 제조업,2024,1.0,True
00157070,025540,한국단자공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2018,1.0,True
00157070,025540,한국단자공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2019,1.0,True
00157070,025540,한국단자공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2020,1.0,True
00157070,025540,한국단자공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2021,1.0,True
00157070,025540,한국단자공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2022,1.0,True
00157070,025540,한국단자공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2023,2.0,True
00157070,025540,한국단자공업,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2024,2.0,True
00118275,003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2018,1.0,True
00118275,003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2019,1.0,True
00118275,003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2020,1.0,True
00118275,003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2021,1.0,True
00118275,003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2022,10.0,True
00118275,003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2023,1.0,True
00118275,003160,디아이,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2024,1.0,True
00136271,011930,신성이엔지,KOSPI,반도체 제조업,2018,1.0,True
00136271,011930,신성이엔지,KOSPI,반도체 제조업,2019,1.0,True
00136271,011930,신성이엔지,KOSPI,반도체 제조업,2020,7.0,True
00136271,011930,신성이엔지,KOSPI,반도체 제조업,2021,2.0,True
00136271,011930,신성이엔지,KOSPI,반도체 제조업,2022,1.0,True
00136271,011930,신성이엔지,KOSPI,반도체 제조업,2023,1.0,True
00136271,011930,신성이엔지,KOSPI,반도체 제조업,2024,1.0,True
00118965,019180,티에이치엔,KOSPI,기타 전기장비 제조업,2018,1.0,True
00118965,019180,티에이치엔,KOSPI,기타 전기장비 제조업,2019,1.0,True
00118965,019180,티에이치엔,KOSPI,기타 전기장비 제조업,2020,1.0,True
00118965,019180,티에이치엔,KOSPI,기타 전기장비 제조업,2021,1.0,True
00118965,019180,티에이치엔,KOSPI,기타 전기장비 제조업,2022,1.0,True
00118965,019180,티에이치엔,KOSPI,기타 전기장비 제조업,2023,1.0,True
00118965,019180,티에이치엔,KOSPI,기타 전기장비 제조업,2024,1.0,True
00161125,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,2018,2.0,True
00161125,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,2019,1.0,True
00161125,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,2020,1.0,True
00161125,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,2021,2.0,True
00161125,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,2022,2.0,True
00161125,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,2023,1.0,True
00161125,018880,한온시스템,KOSPI,일반 목적용 기계 제조업,2024,1.0,True
00141404,006740,블루산업개발,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2018,1.0,True
00141404,006740,블루산업개발,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2019,1.0,True
00141404,006740,블루산업개발,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2020,2.0,True
00141404,006740,블루산업개발,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2021,1.0,True
00141404,006740,블루산업개발,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2022,4.0,True
00141404,006740,블루산업개발,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2023,2.0,True
00141404,006740,블루산업개발,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2024,4.0,True
00134316,021820,세원정공,KOSPI,자동차 신품 부품 제조업,2018,2.0,True
00134316,021820,세원정공,KOSPI,자동차 신품 부품 제조업,2019,1.0,True
00134316,021820,세원정공,KOSPI,자동차 신품 부품 제조업,2020,1.0,True
00134316,021820,세원정공,KOSPI,자동차 신품 부품 제조업,2021,1.0,True
00134316,021820,세원정공,KOSPI,자동차 신품 부품 제조업,2022,6.0,True
00134316,021820,세원정공,KOSPI,자동차 신품 부품 제조업,2023,2.0,True
00134316,021820,세원정공,KOSPI,자동차 신품 부품 제조업,2024,2.0,True
00144252,000910,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2018,1.0,True
00144252,000910,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2019,1.0,True
00144252,000910,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2020,1.0,True
00144252,000910,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2021,1.0,True
00144252,000910,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2022,1.0,True
00144252,000910,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2023,1.0,True
00144252,000910,유니온,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2024,1.0,True
00140131,020120,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2018,3.0,True
00140131,020120,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2019,1.0,True
00140131,020120,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2020,1.0,True
00140131,020120,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2021,1.0,True
00140131,020120,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2022,1.0,True
00140131,020120,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2023,1.0,True
00140131,020120,키다리스튜디오,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2024,1.0,True
00133706,027970,한국제지,KOSPI,"펄프, 종이 및 판지 제조업",2018,1.0,True
00133706,027970,한국제지,KOSPI,"펄프, 종이 및 판지 제조업",2019,1.0,True
00133706,027970,한국제지,KOSPI,"펄프, 종이 및 판지 제조업",2020,1.0,True
00133706,027970,한국제지,KOSPI,"펄프, 종이 및 판지 제조업",2021,1.0,True
00133706,027970,한국제지,KOSPI,"펄프, 종이 및 판지 제조업",2022,1.0,True
00133706,027970,한국제지,KOSPI,"펄프, 종이 및 판지 제조업",2023,1.0,True
00133706,027970,한국제지,KOSPI,"펄프, 종이 및 판지 제조업",2024,1.0,True
00188089,020000,한섬,KOSPI,봉제의복 제조업,2018,1.0,True
00188089,020000,한섬,KOSPI,봉제의복 제조업,2019,1.0,True
00188089,020000,한섬,KOSPI,봉제의복 제조업,2020,1.0,True
00188089,020000,한섬,KOSPI,봉제의복 제조업,2021,2.0,True
00188089,020000,한섬,KOSPI,봉제의복 제조업,2022,1.0,True
00188089,020000,한섬,KOSPI,봉제의복 제조업,2023,1.0,True
00188089,020000,한섬,KOSPI,봉제의복 제조업,2024,2.0,True
00164724,017800,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,2018,1.0,True
00164724,017800,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,2019,1.0,True
00164724,017800,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,2020,1.0,True
00164724,017800,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,2021,1.0,True
00164724,017800,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,2022,1.0,True
00164724,017800,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,2023,1.0,True
00164724,017800,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,2024,1.0,True
00166573,016580,환인제약,KOSPI,의약품 제조업,2018,1.0,True
00166573,016580,환인제약,KOSPI,의약품 제조업,2019,1.0,True
00166573,016580,환인제약,KOSPI,의약품 제조업,2020,1.0,True
00166573,016580,환인제약,KOSPI,의약품 제조업,2021,1.0,True
00166573,016580,환인제약,KOSPI,의약품 제조업,2022,1.0,True
00166573,016580,환인제약,KOSPI,의약품 제조업,2023,1.0,True
00166573,016580,환인제약,KOSPI,의약품 제조업,2024,2.0,True
00102432,013580,계룡건설산업,KOSPI,토목 건설업,2018,2.0,True
00102432,013580,계룡건설산업,KOSPI,토목 건설업,2019,1.0,True
00102432,013580,계룡건설산업,KOSPI,토목 건설업,2020,2.0,True
00102432,013580,계룡건설산업,KOSPI,토목 건설업,2021,1.0,True
00102432,013580,계룡건설산업,KOSPI,토목 건설업,2022,1.0,True
00102432,013580,계룡건설산업,KOSPI,토목 건설업,2023,1.0,True
00102432,013580,계룡건설산업,KOSPI,토목 건설업,2024,2.0,True
00131197,021050,서원,KOSPI,금속 주조업,2018,1.0,True
00131197,021050,서원,KOSPI,금속 주조업,2019,1.0,True
00131197,021050,서원,KOSPI,금속 주조업,2020,2.0,True
00131197,021050,서원,KOSPI,금속 주조업,2021,1.0,True
00131197,021050,서원,KOSPI,금속 주조업,2022,2.0,True
00131197,021050,서원,KOSPI,금속 주조업,2023,1.0,True
00131197,021050,서원,KOSPI,금속 주조업,2024,1.0,True
00158501,012750,에스원,KOSPI,"경비, 경호 및 탐정업",2018,1.0,True
00158501,012750,에스원,KOSPI,"경비, 경호 및 탐정업",2019,1.0,True
00158501,012750,에스원,KOSPI,"경비, 경호 및 탐정업",2020,1.0,True
00158501,012750,에스원,KOSPI,"경비, 경호 및 탐정업",2021,1.0,True
00158501,012750,에스원,KOSPI,"경비, 경호 및 탐정업",2022,1.0,True
00158501,012750,에스원,KOSPI,"경비, 경호 및 탐정업",2023,1.0,True
00158501,012750,에스원,KOSPI,"경비, 경호 및 탐정업",2024,1.0,True
00153339,015890,태경산업,KOSPI,기초 화학물질 제조업,2018,1.0,True
00153339,015890,태경산업,KOSPI,기초 화학물질 제조업,2019,1.0,True
00153339,015890,태경산업,KOSPI,기초 화학물질 제조업,2020,1.0,True
00153339,015890,태경산업,KOSPI,기초 화학물질 제조업,2021,1.0,True
00153339,015890,태경산업,KOSPI,기초 화학물질 제조업,2022,1.0,True
00153339,015890,태경산업,KOSPI,기초 화학물질 제조업,2023,1.0,True
00153339,015890,태경산업,KOSPI,기초 화학물질 제조업,2024,1.0,True
00135777,016590,신대양제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2018,1.0,True
00135777,016590,신대양제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2019,1.0,True
00135777,016590,신대양제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2020,1.0,True
00135777,016590,신대양제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2021,1.0,True
00135777,016590,신대양제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2022,5.0,True
00135777,016590,신대양제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2023,1.0,True
00135777,016590,신대양제지,KOSPI,"골판지, 종이 상자 및 종이용기 제조업",2024,1.0,True
00144720,011690,와이투솔루션,KOSPI,반도체 제조업,2018,2.0,True
00144720,011690,와이투솔루션,KOSPI,반도체 제조업,2019,1.0,True
00144720,011690,와이투솔루션,KOSPI,반도체 제조업,2020,1.0,True
00144720,011690,와이투솔루션,KOSPI,반도체 제조업,2021,1.0,True
00144720,011690,와이투솔루션,KOSPI,반도체 제조업,2022,1.0,True
00144720,011690,와이투솔루션,KOSPI,반도체 제조업,2023,1.0,True
00144720,011690,와이투솔루션,KOSPI,반도체 제조업,2024,1.0,True
00107987,025860,남해화학,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2018,1.0,True
00107987,025860,남해화학,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2019,1.0,True
00107987,025860,남해화학,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2020,1.0,True
00107987,025860,남해화학,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2021,1.0,True
00107987,025860,남해화학,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2022,1.0,True
00107987,025860,남해화학,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2023,1.0,True
00107987,025860,남해화학,KOSPI,"비료, 농약 및 살균, 살충제 제조업",2024,2.0,True
00118008,018500,동원금속,KOSPI,자동차 신품 부품 제조업,2018,2.0,True
00118008,018500,동원금속,KOSPI,자동차 신품 부품 제조업,2019,2.0,True
00118008,018500,동원금속,KOSPI,자동차 신품 부품 제조업,2020,3.0,True
00118008,018500,동원금속,KOSPI,자동차 신품 부품 제조업,2021,1.0,True
00118008,018500,동원금속,KOSPI,자동차 신품 부품 제조업,2022,1.0,True
00118008,018500,동원금속,KOSPI,자동차 신품 부품 제조업,2023,1.0,True
00118008,018500,동원금속,KOSPI,자동차 신품 부품 제조업,2024,1.0,True
00132868,011300,우성머티리얼스,KOSPI,직물직조 및 직물제품 제조업,2018,1.0,True
00132868,011300,우성머티리얼스,KOSPI,직물직조 및 직물제품 제조업,2019,1.0,True
