corp_code,stock_code,corp_name,market,sector,fiscal_year
01319899,302440,SK바이오사이언스,KOSPI,기초 의약물질 제조업,2024
01532603,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업,2018
01532603,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업,2019
01532603,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업,2020
01532603,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업,2021
01532603,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업,2022
01532603,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업,2023
01532603,378850,화승알앤에이,KOSPI,자동차 신품 부품 제조업,2024
01510489,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업,2018
01510489,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업,2019
01510489,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업,2020
01510489,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업,2021
01510489,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업,2022
01510489,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업,2023
01510489,950210,프레스티지바이오파마,KOSPI,자연과학 및 공학 연구개발업,2024
01159233,248070,솔루엠,KOSPI,전자부품 제조업,2018
01159233,248070,솔루엠,KOSPI,전자부품 제조업,2019
01159233,248070,솔루엠,KOSPI,전자부품 제조업,2020
01159233,248070,솔루엠,KOSPI,전자부품 제조업,2021
01159233,248070,솔루엠,KOSPI,전자부품 제조업,2022
01159233,248070,솔루엠,KOSPI,전자부품 제조업,2023
01159233,248070,솔루엠,KOSPI,전자부품 제조업,2024
01524093,375500,DL이앤씨,KOSPI,토목 건설업,2018
01524093,375500,DL이앤씨,KOSPI,토목 건설업,2019
01524093,375500,DL이앤씨,KOSPI,토목 건설업,2020
01524093,375500,DL이앤씨,KOSPI,토목 건설업,2021
01524093,375500,DL이앤씨,KOSPI,토목 건설업,2022
01524093,375500,DL이앤씨,KOSPI,토목 건설업,2023
01524093,375500,DL이앤씨,KOSPI,토목 건설업,2024
00173078,009900,명신산업,KOSPI,자동차 신품 부품 제조업,2018
00173078,009900,명신산업,KOSPI,자동차 신품 부품 제조업,2019
00173078,009900,명신산업,KOSPI,자동차 신품 부품 제조업,2020
00173078,009900,명신산업,KOSPI,자동차 신품 부품 제조업,2021
00173078,009900,명신산업,KOSPI,자동차 신품 부품 제조업,2022
00173078,009900,명신산업,KOSPI,자동차 신품 부품 제조업,2023
00173078,009900,명신산업,KOSPI,자동차 신품 부품 제조업,2024
00453284,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,2018
00453284,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,2019
00453284,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,2020
00453284,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,2021
00453284,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,2022
00453284,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,2023
00453284,339770,교촌에프앤비,KOSPI,음·식료품 및 담배 도매업,2024
01204056,352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,2018
01204056,352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,2019
01204056,352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,2020
01204056,352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,2021
01204056,352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,2022
01204056,352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,2023
01204056,352820,하이브,KOSPI,오디오물 출판 및 원판 녹음업,2024
00878696,326030,에스케이바이오팜,KOSPI,자연과학 및 공학 연구개발업,2018
00878696,326030,에스케이바이오팜,KOSPI,자연과학 및 공학 연구개발업,2019
00878696,326030,에스케이바이오팜,KOSPI,자연과학 및 공학 연구개발업,2020
00878696,326030,에스케이바이오팜,KOSPI,자연과학 및 공학 연구개발업,2021
00878696,326030,에스케이바이오팜,KOSPI,자연과학 및 공학 연구개발업,2022
00878696,326030,에스케이바이오팜,KOSPI,자연과학 및 공학 연구개발업,2023
00878696,326030,에스케이바이오팜,KOSPI,자연과학 및 공학 연구개발업,2024
01478712,353200,대덕전자,KOSPI,전자부품 제조업,2018
01478712,353200,대덕전자,KOSPI,전자부품 제조업,2019
01478712,353200,대덕전자,KOSPI,전자부품 제조업,2020
01478712,353200,대덕전자,KOSPI,전자부품 제조업,2021
01478712,353200,대덕전자,KOSPI,전자부품 제조업,2022
01478712,353200,대덕전자,KOSPI,전자부품 제조업,2023
01478712,353200,대덕전자,KOSPI,전자부품 제조업,2024
01428203,344820,케이씨씨글라스,KOSPI,유리 및 유리제품 제조업,2018
01428203,344820,케이씨씨글라스,KOSPI,유리 및 유리제품 제조업,2019
01428203,344820,케이씨씨글라스,KOSPI,유리 및 유리제품 제조업,2020
01428203,344820,케이씨씨글라스,KOSPI,유리 및 유리제품 제조업,2021
01428203,344820,케이씨씨글라스,KOSPI,유리 및 유리제품 제조업,2022
01428203,344820,케이씨씨글라스,KOSPI,유리 및 유리제품 제조업,2023
01428203,344820,케이씨씨글라스,KOSPI,유리 및 유리제품 제조업,2024
00450010,308170,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,2018
00450010,308170,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,2019
00450010,308170,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,2020
00450010,308170,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,2021
00450010,308170,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,2022
00450010,308170,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,2023
00450010,308170,씨티알모빌리티,KOSPI,자동차 신품 부품 제조업,2024
01199550,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,2018
01199550,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,2019
01199550,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,2020
01199550,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,2021
01199550,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,2022
01199550,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,2023
01199550,322000,HD현대에너지솔루션,KOSPI,반도체 제조업,2024
00339391,272210,한화시스템,KOSPI,전자부품 제조업,2018
00339391,272210,한화시스템,KOSPI,전자부품 제조업,2019
00339391,272210,한화시스템,KOSPI,전자부품 제조업,2020
00339391,272210,한화시스템,KOSPI,전자부품 제조업,2021
00339391,272210,한화시스템,KOSPI,전자부품 제조업,2022
00339391,272210,한화시스템,KOSPI,전자부품 제조업,2023
00339391,272210,한화시스템,KOSPI,전자부품 제조업,2024
00150633,013890,지누스,KOSPI,가구 제조업,2018
00150633,013890,지누스,KOSPI,가구 제조업,2019
00150633,013890,지누스,KOSPI,가구 제조업,2020
00150633,013890,지누스,KOSPI,가구 제조업,2021
00150633,013890,지누스,KOSPI,가구 제조업,2022
00150633,013890,지누스,KOSPI,가구 제조업,2023
00150633,013890,지누스,KOSPI,가구 제조업,2024
01412725,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2018
01412725,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2019
01412725,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2020
01412725,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2021
01412725,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2022
01412725,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2023
01412725,336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2024
01412822,336370,솔루스첨단소재,KOSPI,전자부품 제조업,2018
01412822,336370,솔루스첨단소재,KOSPI,전자부품 제조업,2019
01412822,336370,솔루스첨단소재,KOSPI,전자부품 제조업,2020
01412822,336370,솔루스첨단소재,KOSPI,전자부품 제조업,2021
01412822,336370,솔루스첨단소재,KOSPI,전자부품 제조업,2022
01412822,336370,솔루스첨단소재,KOSPI,전자부품 제조업,2023
01412822,336370,솔루스첨단소재,KOSPI,전자부품 제조업,2024
00203315,036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",2018
00203315,036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019
00203315,036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",2020
00203315,036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",2021
00203315,036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",2022
00203315,036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",2023
00203315,036420,콘텐트리중앙,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",2024
00155276,003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,2018
00155276,003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,2019
00155276,003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,2020
00155276,003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,2021
00155276,003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,2022
00155276,003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,2023
00155276,003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,2024
00362441,307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,2018
00362441,307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,2019
00362441,307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,2020
00362441,307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,2021
00362441,307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,2022
00362441,307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,2023
00362441,307950,현대오토에버,KOSPI,소프트웨어 개발 및 공급업,2024
00415646,192650,드림텍,KOSPI,전자부품 제조업,2018
00415646,192650,드림텍,KOSPI,전자부품 제조업,2019
00415646,192650,드림텍,KOSPI,전자부품 제조업,2020
00415646,192650,드림텍,KOSPI,전자부품 제조업,2021
00415646,192650,드림텍,KOSPI,전자부품 제조업,2022
00415646,192650,드림텍,KOSPI,전자부품 제조업,2023
00415646,192650,드림텍,KOSPI,전자부품 제조업,2024
01010110,192080,더블유게임즈,KOSPI,소프트웨어 개발 및 공급업,2018
01010110,192080,더블유게임즈,KOSPI,소프트웨어 개발 및 공급업,2019
01010110,192080,더블유게임즈,KOSPI,소프트웨어 개발 및 공급업,2020
01010110,192080,더블유게임즈,KOSPI,소프트웨어 개발 및 공급업,2021
01010110,192080,더블유게임즈,KOSPI,소프트웨어 개발 및 공급업,2022
01010110,192080,더블유게임즈,KOSPI,소프트웨어 개발 및 공급업,2023
01010110,192080,더블유게임즈,KOSPI,소프트웨어 개발 및 공급업,2024
00651901,298690,에어부산,KOSPI,항공 여객 운송업,2018
00651901,298690,에어부산,KOSPI,항공 여객 운송업,2019
00651901,298690,에어부산,KOSPI,항공 여객 운송업,2020
00651901,298690,에어부산,KOSPI,항공 여객 운송업,2021
00651901,298690,에어부산,KOSPI,항공 여객 운송업,2022
00651901,298690,에어부산,KOSPI,항공 여객 운송업,2023
00651901,298690,에어부산,KOSPI,항공 여객 운송업,2024
00458234,267850,아시아나IDT,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2018
00458234,267850,아시아나IDT,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019
00458234,267850,아시아나IDT,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2020
00458234,267850,아시아나IDT,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2021
00458234,267850,아시아나IDT,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2022
00458234,267850,아시아나IDT,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2023
00458234,267850,아시아나IDT,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2024
01325979,306200,세아제강,KOSPI,1차 철강 제조업,2018
01325979,306200,세아제강,KOSPI,1차 철강 제조업,2019
01325979,306200,세아제강,KOSPI,1차 철강 제조업,2020
01325979,306200,세아제강,KOSPI,1차 철강 제조업,2021
01325979,306200,세아제강,KOSPI,1차 철강 제조업,2022
01325979,306200,세아제강,KOSPI,1차 철강 제조업,2023
01325979,306200,세아제강,KOSPI,1차 철강 제조업,2024
00248974,293480,하나제약,KOSPI,의약품 제조업,2018
00248974,293480,하나제약,KOSPI,의약품 제조업,2019
00248974,293480,하나제약,KOSPI,의약품 제조업,2020
00248974,293480,하나제약,KOSPI,의약품 제조업,2021
00248974,293480,하나제약,KOSPI,의약품 제조업,2022
00248974,293480,하나제약,KOSPI,의약품 제조업,2023
00248974,293480,하나제약,KOSPI,의약품 제조업,2024
00143262,010400,우진아이엔에스,KOSPI,건물설비 설치 공사업,2018
00143262,010400,우진아이엔에스,KOSPI,건물설비 설치 공사업,2019
00143262,010400,우진아이엔에스,KOSPI,건물설비 설치 공사업,2020
00143262,010400,우진아이엔에스,KOSPI,건물설비 설치 공사업,2021
00143262,010400,우진아이엔에스,KOSPI,건물설비 설치 공사업,2022
00143262,010400,우진아이엔에스,KOSPI,건물설비 설치 공사업,2023
00143262,010400,우진아이엔에스,KOSPI,건물설비 설치 공사업,2024
01319808,300720,한일시멘트,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2018
01319808,300720,한일시멘트,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2019
01319808,300720,한일시멘트,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2020
01319808,300720,한일시멘트,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2021
01319808,300720,한일시멘트,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2022
01319808,300720,한일시멘트,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2023
01319808,300720,한일시멘트,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",2024
00671376,091810,트리니티항공,KOSPI,항공 여객 운송업,2018
00671376,091810,트리니티항공,KOSPI,항공 여객 운송업,2019
00671376,091810,트리니티항공,KOSPI,항공 여객 운송업,2020
00671376,091810,트리니티항공,KOSPI,항공 여객 운송업,2021
00671376,091810,트리니티항공,KOSPI,항공 여객 운송업,2022
00671376,091810,트리니티항공,KOSPI,항공 여객 운송업,2023
00671376,091810,트리니티항공,KOSPI,항공 여객 운송업,2024
01262032,286940,롯데이노베이트,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2018
01262032,286940,롯데이노베이트,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019
01262032,286940,롯데이노베이트,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2020
01262032,286940,롯데이노베이트,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2021
01262032,286940,롯데이노베이트,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2022
01262032,286940,롯데이노베이트,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2023
01262032,286940,롯데이노베이트,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2024
01316254,298050,HS효성첨단소재,KOSPI,화학섬유 제조업,2018
01316254,298050,HS효성첨단소재,KOSPI,화학섬유 제조업,2019
01316254,298050,HS효성첨단소재,KOSPI,화학섬유 제조업,2020
01316254,298050,HS효성첨단소재,KOSPI,화학섬유 제조업,2021
01316254,298050,HS효성첨단소재,KOSPI,화학섬유 제조업,2022
01316254,298050,HS효성첨단소재,KOSPI,화학섬유 제조업,2023
