stock_code,corp_name,market,market_raw,sector,main_products,listing_date,fiscal_month,region,is_financial_narrow,is_financial_conservative,exclude_reason,is_standard_stock_code
487830,신한제15호스팩,KOSDAQ,코스닥,금융 지원 서비스업,금융 지원 서비스업,2024-11-15,12월,서울특별시,True,True,금융,True
394800,쓰리빌리언,KOSDAQ,코스닥,자연과학 및 공학 연구개발업,유전체 분석 기반 희귀 유전질환 진단 검사 서비스,2024-11-14,12월,서울특별시,False,False,,True
464580,닷밀,KOSDAQ,코스닥,"영화, 비디오물, 방송프로그램 제작 및 배급업","실감미디어 콘텐츠 및 시설 구축, 전시 및 테마파크 운영",2024-11-13,12월,서울특별시,False,False,,True
473980,노머스,KOSDAQ,코스닥,창작 및 예술관련 서비스업,"공연기획 및 MD, Fromm 플랫폼",2024-11-12,12월,서울특별시,False,False,,True
163280,에어레인,KOSDAQ,코스닥,일반 목적용 기계 제조업,기체분리막 모듈 및 시스템,2024-11-08,12월,충청북도,False,False,,True
475960,토모큐브,KOSDAQ,코스닥,사진장비 및 광학기기 제조업,"홀로토모그래피 HT-X1, HT-2H",2024-11-07,12월,대전광역시,False,False,,True
475560,더본코리아,KOSPI,유가,상품 종합 도매업,프랜차이즈,2024-11-06,12월,서울특별시,False,False,,True
376270,HEM파마,KOSDAQ,코스닥,자연과학 및 공학 연구개발업,"맞춤형 헬스케어, LBP 디스커버리 플랫폼",2024-11-05,12월,경기도,False,False,,True
475580,에이럭스,KOSDAQ,코스닥,그외 기타 제품 제조업,교육용 드론/로봇 및 코딩 콘텐츠,2024-11-01,12월,서울특별시,False,False,,True
336680,탑런토탈솔루션,KOSDAQ,코스닥,전자부품 제조업,전장디스플레이 및 pOLED 부품,2024-11-01,12월,경상북도,False,False,,True
458650,성우,KOSDAQ,코스닥,일차전지 및 이차전지 제조업,"이차전지 부품(2170 Topcap Ass'y, S4623 등), 자동차 전장부품(Motor Housing, EV Relay 등)",2024-10-31,12월,경상북도,False,False,,True
488060,유진스팩11호,KOSDAQ,코스닥,금융 지원 서비스업,기업인수합병,2024-10-31,12월,서울특별시,True,True,금융,True
476710,타조이엔터테인먼트,KONEX,코넥스,창작 및 예술관련 서비스업,"공연기획, 방송·공연",2024-10-30,12월,서울특별시,False,False,,True
466100,클로봇,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,"로봇 소프트웨어(카멜레온, 크롬스)",2024-10-28,12월,경기도,False,False,,True
044990,에이치엔에스하이텍,KOSDAQ,코스닥,전자부품 제조업,"ACF(이방성전도필름), 수정진동자/수정발진기",2024-10-25,12월,대전광역시,False,False,,True
289930,웨이비스,KOSDAQ,코스닥,반도체 제조업,"GaN RF 칩, 패키지 트랜지스터, 모듈 등",2024-10-25,12월,경기도,False,False,,True
475400,씨메스로보틱스,KOSDAQ,코스닥,특수 목적용 기계 제조업,AI 기반 로봇 솔루션 및 3D 비전 솔루션,2024-10-24,12월,서울특별시,False,False,,True
457370,한켐,KOSDAQ,코스닥,기초 화학물질 제조업,OLED 발광층 소재 등,2024-10-22,12월,대전광역시,False,False,,True
474170,루미르,KOSDAQ,코스닥,"항공기,우주선 및 부품 제조업","인공위성 시스템 및 전장품, 위성 영상 및 정보",2024-10-21,12월,경기도,False,False,,True
209640,와이제이링크,KOSDAQ,코스닥,특수 목적용 기계 제조업,SMT(PCB 표면실장) 이송 및 추적장비 등 스마트 공정장비,2024-10-18,12월,대구광역시,False,False,,True
465480,인스피언,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,"SAP 보안 솔루션, SAP PO/CPI 컨설팅, EDI SaaS 플랫폼",2024-10-18,12월,서울특별시,False,False,,True
308430,셀비온,KOSDAQ,코스닥,의약품 제조업,"셀비온그린주, 셀비온메브로페닌주, 도페정 등",2024-10-16,12월,서울특별시,False,False,,True
381620,제닉스로보틱스,KOSDAQ,코스닥,특수 목적용 기계 제조업,"Stocker, AGV/AMR",2024-09-30,12월,충청남도,False,False,,True
351870,차이커뮤니케이션,KOSDAQ,코스닥,광고업,"광고대행, 광고물 작성",2024-09-27,12월,서울특별시,False,False,,True
489790,한화비전,KOSPI,유가,통신 및 방송 장비 제조업,비금융지주회사,2024-09-27,12월,경기도,False,False,,True
486630,KB제30호스팩,KOSDAQ,코스닥,금융 지원 서비스업,기업인수합병,2024-09-25,12월,서울특별시,True,True,금융,True
464500,아이언디바이스,KOSDAQ,코스닥,반도체 제조업,스마트폰용 오디오 앰프 반도체 Soc,2024-09-23,12월,서울특별시,False,False,,True
482680,미래에셋비전스팩7호,KOSDAQ,코스닥,금융 지원 서비스업,기업인수합병,2024-09-11,12월,서울특별시,True,True,금융,True
469750,아이비젼웍스,KOSDAQ,코스닥,특수 목적용 기계 제조업,이차전지 검사시스템 및 검사시스템 설치셋업용역,2024-09-03,12월,대전광역시,False,False,,True
461300,아이스크림미디어,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,"교육출판, 커머스, 연수",2024-08-30,12월,경기도,False,False,,True
456070,이엔셀,KOSDAQ,코스닥,기초 의약물질 제조업,"첨단바이오의약품 위탁개발생산(CDMO) 서비스 / 차세대 세포,유전자 치료제",2024-08-23,12월,서울특별시,False,False,,True
476080,M83,KOSDAQ,코스닥,"영화, 비디오물, 방송프로그램 제작 및 배급업",VFX,2024-08-22,12월,서울특별시,False,False,,True
464280,티디에스팜,KOSDAQ,코스닥,의약품 제조업,"경피약물전달시스템(습포제, 첩부제)",2024-08-21,12월,경기도,False,False,,True
389650,넥스트바이오메디컬,KOSDAQ,코스닥,의료용 기기 제조업,"내시경용 지혈재, 혈관색전 미립구",2024-08-20,12월,인천광역시,False,False,,True
431190,케이쓰리아이,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,XR 실감형콘텐츠,2024-08-20,12월,대전광역시,False,False,,True
079900,전진건설로봇,KOSPI,유가,특수 목적용 기계 제조업,콘크리트 펌프카,2024-08-19,12월,충청북도,False,False,,True
088340,유라클,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,모바일 앱 개발 플랫폼,2024-08-16,12월,서울특별시,False,False,,True
482520,교보16호스팩,KOSDAQ,코스닥,금융 지원 서비스업,기업인수합병,2024-08-13,12월,서울특별시,True,True,금융,True
199480,뱅크웨어글로벌,KOSDAQ,코스닥,소프트웨어 개발 및 공급업,국내외 은행 및 금융기업 대상 코어뱅킹 소프트웨어,2024-08-12,12월,서울특별시,False,False,,True
460470,아이빔테크놀로지,KOSDAQ,코스닥,사진장비 및 광학기기 제조업,"생체현미경, CRO 서비스",2024-08-06,12월,대전광역시,False,False,,True
460940,피앤에스로보틱스,KOSDAQ,코스닥,의료용 기기 제조업,보행재활로봇 시스템,2024-07-31,12월,서울특별시,False,False,,True
487570,HS효성,KOSPI,유가,기타 금융업,지주사업,2024-07-29,12월,서울특별시,True,True,금융,True
062040,산일전기,KOSPI,유가,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","유입, 몰드, 주상, 건식 변압기 등",2024-07-29,12월,경기도,False,False,,True
481890,엔에이치스팩31호,KOSDAQ,코스닥,금융 지원 서비스업,금융지원서비스업,2024-07-26,12월,서울특별시,True,True,금융,True
473950,SK증권제13호스팩,KOSDAQ,코스닥,금융 지원 서비스업,기업인수목적 주식회사,2024-07-25,12월,서울특별시,True,True,금융,True
373110,엑셀세라퓨틱스,KOSDAQ,코스닥,기초 의약물질 제조업,CellCor SFD/CD(세포배양배지),2024-07-15,12월,서울특별시,False,False,,True
478110,이베스트스팩6호,KOSDAQ,코스닥,금융 지원 서비스업,기업인수목적 주식회사,2024-07-12,12월,서울특별시,True,True,금융,True
462870,시프트업,KOSPI,유가,소프트웨어 개발 및 공급업,게임 소프트웨어,2024-07-11,12월,서울특별시,False,False,,True
450330,하스,KOSDAQ,코스닥,의료용품 및 기타 의약 관련제품 제조업,"리튬디실리케이트 수복소재(Amber block, Amber Ingot 등), 지르코니아 유치관",2024-07-03,12월,강원특별자치도,False,False,,True
462350,이노스페이스,KOSDAQ,코스닥,"항공기,우주선 및 부품 제조업","소형발사체, 로켓추진기관, 과학로켓, 시험평가용역",2024-07-02,12월,세종특별자치시,False,False,,True
481850,신한글로벌액티브리츠,KOSPI,유가,신탁업 및 집합투자업,신탁 및 집합투자,2024-07-01,02월,서울특별시,True,True,"투자, 신탁",True
295310,에이치브이엠,KOSDAQ,코스닥,1차 비철금속 제조업,"Ni계 합금, Fe계 합금, 스퍼터링타겟, Cu계 합금 등",2024-06-28,12월,경기도,False,False,,True
266350,팡스카이,KONEX,코넥스,소프트웨어 개발 및 공급업,게임 개발 및 리퍼블리싱,2024-06-28,12월,서울특별시,False,False,,True
160190,하이젠알앤엠,KOSDAQ,코스닥,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기 및 발전기 (범용모터, 서보모터)",2024-06-27,12월,경상남도,False,False,,True
479880,한국제15호스팩,KOSDAQ,코스닥,금융 지원 서비스업,기업인수합병,2024-06-26,12월,서울특별시,True,True,금융,True
464080,에스오에스랩,KOSDAQ,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",산업용 및 차량용 라이다(LiDAR),2024-06-25,12월,광주광역시,False,False,,True
478440,미래에셋비전스팩6호,KOSDAQ,코스닥,금융 지원 서비스업,기업인수합병,2024-06-24,12월,서울특별시,True,True,금융,True
477340,에이치엠씨제7호스팩,KOSDAQ,코스닥,금융 지원 서비스업,기타금융,2024-06-24,12월,서울특별시,True,True,금융,True
034230,파라다이스,KOSPI,유가,유원지 및 기타 오락관련 서비스업,"카지노, 호텔, 복합리조트",2024-06-24,12월,서울특별시,False,False,,True
107640,한중엔시에스,KOSDAQ,코스닥,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수냉식 냉각시스템 ESS Parts, 공랭식 ESS Module Parts, EV Module 및 내연기관 Parts",2024-06-24,12월,경상북도,False,False,,True
478390,KB제29호스팩,KOSDAQ,코스닥,금융 지원 서비스업,기업인수합병,2024-06-21,12월,서울특별시,True,True,금융,True
477470,미래에셋비전스팩5호,KOSDAQ,코스닥,금융 지원 서비스업,기업인수합병,2024-06-19,12월,서울특별시,True,True,금융,True
458870,씨어스,KOSDAQ,코스닥,의료용 기기 제조업,심전도검사솔루션 입원환자모니터링솔루션,2024-06-19,12월,경기도,False,False,,True
477760,디비금융스팩12호,KOSDAQ,코스닥,기타 금융업,기업인수 및 합병,2024-06-18,12월,서울특별시,True,True,금융,True
462510,라메디텍,KOSDAQ,코스닥,의료용 기기 제조업,초소형 레이저 의료기기 및 미용기기,2024-06-17,12월,서울특별시,False,False,,True
453450,그리드위즈,KOSDAQ,코스닥,"그외 기타 전문, 과학 및 기술 서비스업","수요관리 서비스, 전기차 충전기 모뎀 등",2024-06-14,12월,서울특별시,False,False,,True
323350,다원넥스뷰,KOSDAQ,코스닥,특수 목적용 기계 제조업,LSMB(Laser Micro Bonding System),2024-06-11,12월,경기도,False,False,,True
477380,미래에셋비전스팩4호,KOSDAQ,코스닥,금융 지원 서비스업,기업인수목적회사(기타금융서비스),2024-05-29,12월,서울특별시,True,True,금융,True
145170,노브랜드,KOSDAQ,코스닥,편조의복 제조업,"Knit, Woven 의류",2024-05-23,12월,서울특별시,False,False,,True
456010,아이씨티케이,KOSDAQ,코스닥,반도체 제조업,"PUF반도체,보안솔루션(보안반도체,정보통신모듈기기,정보통신용반도체) 제조,개발",2024-05-17,12월,서울특별시,False,False,,True
443060,HD현대마린솔루션,KOSPI,유가,"건축기술, 엔지니어링 및 관련 기술 서비스업","AM(After Market) 솔루션, 친환경 Retrofit, 디지털 제어",2024-05-08,12월,경기도,False,False,,True
473000,SK증권제12호스팩,KOSDAQ,코스닥,금융 지원 서비스업,기업인수목적 주식회사,2024-05-07,12월,서울특별시,True,True,금융,True
126730,코칩,KOSDAQ,코스닥,전자부품 제조업,소형 및 초소형 슈퍼커패시터,2024-05-07,12월,경기도,False,False,,True
452200,민테크,KOSDAQ,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","배터리 진단시스템, 배터리 시스템, 충방전 검사장비",2024-05-03,12월,대전광역시,False,False,,True
140430,카티스,KOSDAQ,코스닥,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",산업인프라 보안플랫폼,2024-05-03,12월,경기도,False,False,,True
347850,디앤디파마텍,KOSDAQ,코스닥,자연과학 및 공학 연구개발업,대사성질환 치료제 등,2024-05-02,12월,경기도,False,False,,True
474490,유안타제16호스팩,KOSDAQ,코스닥,금융 지원 서비스업,금융 지원 서비스(기업인수목적회사),2024-05-02,12월,서울특별시,True,True,금융,True
412540,제일엠앤에스,KOSDAQ,코스닥,특수 목적용 기계 제조업,2차전지 믹싱시스템,2024-04-30,12월,경기도,False,False,,True
451250,삐아,KOSDAQ,코스닥,기타 화학제품 제조업,색조화장품,2024-04-25,12월,인천광역시,False,False,,True
475250,하나33호스팩,KOSDAQ,코스닥,금융 지원 서비스업,기업인수합병,2024-04-24,12월,서울특별시,True,True,금융,True
474930,신한제13호스팩,KOSDAQ,코스닥,금융 지원 서비스업,기타금융서비스(기업합병),2024-04-22,12월,서울특별시,True,True,금융,True
474660,신한제12호스팩,KOSDAQ,코스닥,금융 지원 서비스업,금융서비스(기업인수목적회사),2024-04-15,12월,서울특별시,True,True,금융,True
461030,아이엠비디엑스,KOSDAQ,코스닥,자연과학 및 공학 연구개발업,"알파리퀴드ⓡ 100, 알파리퀴드ⓡ HRR, 알파리퀴드ⓡ 디텍트, 알파리퀴드ⓡ 스크리닝",2024-04-03,12월,서울특별시,False,False,,True
475150,SK이터닉스,KOSPI,유가,건물 건설업,부동산 개발,2024-03-29,12월,경기도,False,False,,True
475240,하나32호스팩,KOSDAQ,코스닥,금융 지원 서비스업,기업인수합병,2024-03-27,12월,서울특별시,True,True,금융,True
455900,엔젤로보틱스,KOSDAQ,코스닥,특수 목적용 기계 제조업,"재활 전문 웨어러블 로봇, 근력 보조 무동력 웨어러블 슈트, 일상생활 보조 웨어러블 로봇 등",2024-03-26,12월,서울특별시,False,False,,True
420570,제이투케이바이오,KOSDAQ,코스닥,기타 화학제품 제조업,화장품 원료(천연소재 바이오소재 등),2024-03-25,12월,충청북도,False,False,,True
437730,삼현,KOSDAQ,코스닥,자동차 신품 부품 제조업,"스마트 액추에이터, 스마트 파워유닛",2024-03-21,12월,경상남도,False,False,,True
036220,오상헬스케어,KOSDAQ,코스닥,의료용 기기 제조업,"생화학 측정기 및 센서, 면역진단기기 및 마커, 분자진단기기 및 시약 등",2024-03-13,12월,경기도,False,False,,True
199430,케이엔알시스템,KOSDAQ,코스닥,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","특수목적 시험장비, 산업용로봇",2024-03-07,12월,경기도,False,False,,True
469900,하나31호스팩,KOSDAQ,코스닥,금융 지원 서비스업,기업인수합병,2024-03-05,12월,서울특별시,True,True,금융,True
