estimator,theta,se,ci_low,ci_high,J_hat,score_sd,top1_share,top05_share,ess,tau,q,bias_proxy,notes,true_theta,bias,rmse_component,covered,tail,contamination,weak_overlap,nonlinear,rep
outcome_winsorized_dml,0.34431616884038224,0.28243315129902563,-0.20924263574585994,0.8978749734266245,-0.17820816722626107,1.9493458824018834,0.15382823914497326,0.08437246978938458,308.11199853256585,,,,Standard orthogonal-score DML.,0.5,-0.15568383115961776,0.024237455284536368,1,t3,0.05,True,True,3
covariate_winsorized_dml,0.38093943313058465,0.2952093748241671,-0.1976603094233682,0.9595391756845375,-0.1775893157775363,2.0304514452976843,0.15878480272740125,0.08712003654662369,295.80225208337646,,,,Standard orthogonal-score DML.,0.5,-0.11906056686941535,0.014175418583266524,1,t3,0.05,True,True,3
score_clipped_dml_q0.95,0.5194760773678336,0.16172490890215416,0.20250108051659033,0.8364510742190769,-0.1650585849211398,1.0338574513635495,0.04270840357742554,0.019930588336131917,672.6220324154293,2.955759553969308,0.95,0.2145160427456168,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.019476077367833633,0.00037931758963784143,1,t3,0.05,True,True,3
score_clipped_dml_q0.97,0.4580464153031429,0.19534201759890243,0.07518309614190472,0.840909734464381,-0.16950551113638446,1.2824047606067843,0.06459788607816841,0.030145680169811933,536.677141490318,4.953469966145157,0.97,0.14002282555527426,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.041953584696857116,0.0017601032689163636,1,t3,0.05,True,True,3
score_clipped_dml_q0.99,0.3462298866831235,0.26780016416852365,-0.1786487901410967,0.8711085635073437,-0.17340085050146686,1.7984886099520894,0.1250860935553512,0.058373510325830574,354.56851179893056,10.933931809822367,0.99,0.03358577854228928,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.1537701133168765,0.023645247749485045,1,t3,0.05,True,True,3
score_clipped_dml_q0.995,0.36344579019179746,0.27936072796423667,-0.1840911753129979,0.9109827556965928,-0.17507683319012793,1.8942603361912844,0.13988145352975834,0.06734565796184674,330.5894809453307,12.82911085074014,0.995,0.01855394412314167,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.13655420980820254,0.0186470522163426,1,t3,0.05,True,True,3
score_clipped_dml_q0.999,0.3980398223522048,0.29564091598548004,-0.18140572533576804,0.9774853700401777,-0.17714005819624268,2.0282755326384683,0.15672395244826282,0.08541764480093195,299.7725127069563,17.392160953350867,0.999,0.0008618410201297877,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.10196017764779519,0.010395877825969953,1,t3,0.05,True,True,3
standard_dml,0.5656616676801001,0.30129602760602275,-0.02486769511269038,1.1561910304728906,-0.18152485192761408,2.118239813157947,0.1718777746415492,0.0890420160894245,266.94668327014807,,,,Standard orthogonal-score DML.,0.5,0.06566166768010007,0.004311454602531898,1,t3,0.05,True,True,4
outcome_winsorized_dml,0.5648112685569096,0.2903563652949798,-0.004276750103206606,1.1338992872170257,-0.18152485192761408,2.041329312764442,0.1673532350813055,0.08621690873596512,274.20908627875167,,,,Standard orthogonal-score DML.,0.5,0.06481126855690955,0.004200500531955853,1,t3,0.05,True,True,4
covariate_winsorized_dml,0.5557088498987179,0.302010541247029,-0.03622093389690728,1.1476386336943432,-0.18091196296696102,2.1160942987484357,0.1727049636518897,0.0895004279502243,265.866263206298,,,,Standard orthogonal-score DML.,0.5,0.05570884989871794,0.0031034759570378856,1,t3,0.05,True,True,4
score_clipped_dml_q0.95,0.4619324994404881,0.1555389763321158,0.15708170763731322,0.766783291243663,-0.16589070697221153,0.9993253948820461,0.04476672645994517,0.02089113901464108,662.4371970183125,2.9719683129341665,0.95,0.22917820010485554,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.03806750055951191,0.0014491345988484397,1,t3,0.05,True,True,4
score_clipped_dml_q0.97,0.4537310581942812,0.18293111135616164,0.09519266828431833,0.8122694481042441,-0.17238066345346562,1.221298293448671,0.06426455811979112,0.02999012712256919,535.5144725011579,4.688009029226002,0.97,0.16337365552994682,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.04626894180571878,0.002140814975820991,1,t3,0.05,True,True,4
score_clipped_dml_q0.99,0.5506964161061361,0.28440495229959933,-0.006727047425910682,1.1081198796381828,-0.17638385702824758,1.9428605015947653,0.14932338275655413,0.0696842452863919,300.61279054061225,12.983229196902684,0.99,0.023705987838067866,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.050696416106136066,0.0025701266060064922,1,t3,0.05,True,True,4
score_clipped_dml_q0.995,0.5450981130459792,0.29300054795995156,-0.02917240840602664,1.119368634497985,-0.17907362103999347,2.0321028158281496,0.16175587330221144,0.07786531155564959,282.96884496579065,14.721829739336764,0.995,0.01084498580833404,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.045098113045979216,0.0020338398003079206,1,t3,0.05,True,True,4
score_clipped_dml_q0.999,0.5544700208651213,0.29998230414584287,-0.03348449126007125,1.1424245329903138,-0.18075572470377682,2.100067852239353,0.17001613340191743,0.08697126678626879,270.30369236547494,17.911499046155438,0.999,0.0020229542306707793,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.054470020865121316,0.0029669831730467517,1,t3,0.05,True,True,4
standard_dml,1.2432084437690645,0.30823688467983007,0.6390752510897716,1.8473416364483572,-0.19739934114049698,2.3565460723158203,0.14091351787388123,0.07422565105829233,302.0850943231545,,,,Standard orthogonal-score DML.,0.5,0.7432084437690645,0.5523587908896347,0,t3,0.05,True,True,5
outcome_winsorized_dml,1.2081116980946407,0.2978296975634618,0.6243762173437989,1.7918471788454826,-0.19739934114049698,2.2769805915382424,0.14429730531718157,0.07615333520613773,303.96617793739733,,,,Standard orthogonal-score DML.,0.5,0.7081116980946407,0.5014221769784756,0,t3,0.05,True,True,5
covariate_winsorized_dml,1.2483600045622543,0.30902108625433156,0.6426898050403189,1.8540302040841896,-0.1969657835215691,2.357352521475744,0.14165275119506704,0.07471407853747132,301.03044331367016,,,,Standard orthogonal-score DML.,0.5,0.7483600045622543,0.5600426964284172,0,t3,0.05,True,True,5
score_clipped_dml_q0.95,0.7173229199568253,0.1654423723661161,0.39306182860237304,1.0415840113112775,-0.1826696105282899,1.1704656729774734,0.046174638999009525,0.02154816486620444,655.8838332059753,3.572606718166552,0.95,0.2688233434121307,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.2173229199568253,0.04722925153856069,1,t3,0.05,True,True,5
score_clipped_dml_q0.97,0.9629292439863573,0.23817132085567433,0.4961220329589021,1.4297364550138125,-0.18703190985495627,1.7252451029489415,0.080626182138826,0.037625551664785484,433.00050291858014,7.471033029085795,0.97,0.12097614120730352,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.46292924398635726,0.2143034849377803,1,t3,0.05,True,True,5
score_clipped_dml_q0.99,1.1883088513740123,0.2960698682402226,0.6080225727156569,1.768595130032368,-0.19234346821221493,2.2055519040466383,0.12168828621077873,0.05678786689836343,328.414328495048,12.554131205172844,0.99,0.023430053145053854,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.6883088513740123,0.4737690748798122,0,t3,0.05,True,True,5
score_clipped_dml_q0.995,1.2059323103516353,0.30044690172257654,0.6170672037087401,1.7947974169945304,-0.1942626982219527,2.2604909671845435,0.12944883038663102,0.06176933654208756,318.7093809246628,13.787194818342725,0.995,0.014174369506392906,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.7059323103516353,0.4983404267983975,0,t3,0.05,True,True,5
score_clipped_dml_q0.999,1.2413986830658548,0.3086616892443701,0.6364328887395952,1.8463644773921142,-0.19670819410353127,2.35153154762444,0.14039643935645169,0.07366212975047624,302.9635916044079,17.778020143238173,0.999,0.0006510940505430274,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.7413986830658548,0.5496720072517838,0,t3,0.05,True,True,5
standard_dml,0.32777804326822846,0.27799657419397716,-0.2170852299774838,0.8726413165139407,-0.1806616721327911,1.9451410496091663,0.16315825891892993,0.09089778909528139,294.6271483714455,,,,Standard orthogonal-score DML.,0.5,-0.17222195673177154,0.02966040238052019,1,t3,0.05,True,True,6
outcome_winsorized_dml,0.3252312284576014,0.26670570533000587,-0.19750234846056242,0.8479648053757651,-0.1806616721327911,1.8661388799718532,0.15741826427593691,0.08923085032667201,303.3044994749645,,,,Standard orthogonal-score DML.,0.5,-0.17476877154239862,0.03054412350643912,1,t3,0.05,True,True,6
covariate_winsorized_dml,0.31334235554341155,0.2782723821871318,-0.23206149143553206,0.8587462025223551,-0.1800921233842073,1.9409325979804386,0.16397814244488748,0.09130818032340396,293.1293922669681,,,,Standard orthogonal-score DML.,0.5,-0.18665764445658845,0.03484107623408218,1,t3,0.05,True,True,6
score_clipped_dml_q0.95,0.5961206397904437,0.15234558449376842,0.2975287809789539,0.8947124986019335,-0.16631761955590463,0.9813270300142756,0.042397421585393905,0.019785463406517156,680.3449100332895,2.8010917495979526,0.95,0.19897284408922236,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.09612063979044372,0.009239177393724231,1,t3,0.05,True,True,6
score_clipped_dml_q0.97,0.5787962767889303,0.1731958423493709,0.23933866351208627,0.9182538900657744,-0.17216902441245924,1.1548833241996208,0.05862053725115772,0.027356250717206935,574.865266873231,4.189676559341506,0.97,0.14493775970174383,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.07879627678893031,0.006208853235797718,1,t3,0.05,True,True,6
score_clipped_dml_q0.99,0.4124336822686435,0.2350170546955007,-0.04819128068721784,0.8730586452245048,-0.17641126142748334,1.6057255364809702,0.11492544327363656,0.05363187352769706,385.53989888296866,9.352586285807492,0.99,0.0470808644574713,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.08756631773135648,0.007667860001028876,1,t3,0.05,True,True,6
score_clipped_dml_q0.995,0.3383788808000548,0.2662117700340663,-0.1833866007273744,0.860144362327484,-0.1778291194958944,1.8334782427205245,0.15032744282451904,0.07695909036713958,321.5566000922545,13.99481548874361,0.995,0.013045247416657314,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.1616211191999452,0.026121386171442898,1,t3,0.05,True,True,6
score_clipped_dml_q0.999,0.3242920372053113,0.275924803908705,-0.2165106408970272,0.8650947153076498,-0.17941512522421377,1.9173236296338967,0.1603862955705299,0.0878932702064089,301.2734758406398,17.83998682240745,0.999,0.0028321775918337456,Clipped-score DML using empirical preliminary-score quantile.,0.5,-0.1757079627946887,0.030873288189459707,1,t3,0.05,True,True,6
standard_dml,0.5457946454054098,0.3126204845925982,-0.06693024522554158,1.1585195360363612,-0.18315195339646553,2.2175561049450074,0.1571028890025891,0.08467665021834979,270.0263397887522,,,,Standard orthogonal-score DML.,0.5,0.045794645405409784,0.0020971495478072193,1,t3,0.05,True,True,7
outcome_winsorized_dml,0.5223688155392712,0.307388462871564,-0.08010150095212187,1.1248391320306643,-0.18315195339646553,2.1804430484419957,0.15821920342706086,0.08573351073694013,270.22370360261664,,,,Standard orthogonal-score DML.,0.5,0.02236881553927117,0.0005003639086299394,1,t3,0.05,True,True,7
covariate_winsorized_dml,0.5417091836145799,0.3119727834373664,-0.06974623607937214,1.1531646033085319,-0.18278467488942904,2.208523973545717,0.1574237223208956,0.08452152199908672,270.2862068556815,,,,Standard orthogonal-score DML.,0.5,0.04170918361457987,0.001739655997794738,1,t3,0.05,True,True,7
score_clipped_dml_q0.95,0.6647518798815601,0.15428186288076476,0.3623649851675142,0.9671387745956062,-0.16644921022889986,0.9945857727852242,0.04330037824316675,0.020206843180144485,679.6631879628726,2.897946503430616,0.95,0.27043738513073295,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.16475187988156015,0.027143181924508025,1,t3,0.05,True,True,7
score_clipped_dml_q0.97,0.6990907048826487,0.21983532424318686,0.2682213868363174,1.12996002292898,-0.17310623989004625,1.4738586371154452,0.07898541853669822,0.0368598619837925,443.6576960961538,6.3290178680703635,0.97,0.13816379156134742,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.19909070488264868,0.039637108770669914,1,t3,0.05,True,True,7
score_clipped_dml_q0.99,0.6203563397030507,0.2936483250255264,0.04481619853250707,1.1958964808735943,-0.1780006046556526,2.0243921057076504,0.13155130395112496,0.061390608510525,304.70731845108077,11.998882272805284,0.99,0.027776120091791427,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.12035633970305071,0.01448564850671614,1,t3,0.05,True,True,7
score_clipped_dml_q0.995,0.6001478971317297,0.2997628128275336,0.012623580085342478,1.1876722141781169,-0.17980707954795783,2.08751772652394,0.14116519746466005,0.067534792832624,293.1527257271063,13.350806107877528,0.995,0.017562792378898,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.10014789713172967,0.010029601299907508,1,t3,0.05,True,True,7
score_clipped_dml_q0.999,0.5537242693082033,0.3126089512467507,-0.058978016380265674,1.1664265549966721,-0.1821078064320325,2.2048325009573317,0.1558252461493481,0.08328060282779197,272.27192257694026,18.473998256379325,0.999,0.0014440464147691733,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.05372426930820329,0.0028862971127003537,1,t3,0.05,True,True,7
standard_dml,0.6073038222619066,0.2931570401529914,0.03272658174768095,1.1818810627761323,-0.17142039574580617,1.946294032786309,0.16844508166578995,0.09774676298687646,277.58280470286405,,,,Standard orthogonal-score DML.,0.5,0.1073038222619066,0.011514110272014842,1,t3,0.05,True,True,8
outcome_winsorized_dml,0.5855087868635279,0.28145677137014385,0.03386365177312178,1.1371539219539342,-0.17142039574580617,1.8686149727774892,0.16464221523870037,0.0934372925228922,288.23910958101675,,,,Standard orthogonal-score DML.,0.5,0.08550878686352792,0.0073117526308722446,1,t3,0.05,True,True,8
covariate_winsorized_dml,0.6038625536640344,0.29266810263512655,0.030243613075514264,1.1774814942525547,-0.1710233734499264,1.9385476933251984,0.1691617276224433,0.09849546174368742,276.77138142770167,,,,Standard orthogonal-score DML.,0.5,0.10386255366403441,0.010787430053614428,1,t3,0.05,True,True,8
score_clipped_dml_q0.95,0.6150911458409274,0.15558164965709995,0.31015671585768306,0.9200255758241718,-0.1574715433704791,0.9488686227744739,0.042541178655714995,0.01985255003933367,669.7675859399122,2.696418040689731,0.95,0.20309598283002323,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.11509114584092739,0.013245971850977619,1,t3,0.05,True,True,8
score_clipped_dml_q0.97,0.6298303062197484,0.18669654132775723,0.2639118091791505,0.9957488032603463,-0.16219088713393504,1.1727578570317707,0.06375159729992712,0.029750745406632653,536.943153489311,4.471704880694377,0.97,0.13545530223746766,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.12983030621974845,0.016855908413113654,1,t3,0.05,True,True,8
score_clipped_dml_q0.99,0.6045676918147551,0.24426372319002737,0.12581959163264028,1.08331579199687,-0.16654075515348885,1.5755243934822998,0.11615079905523575,0.05420370622577667,374.97410221914697,9.14655452926747,0.99,0.04951936199437142,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.10456769181475511,0.010934402171465603,1,t3,0.05,True,True,8
score_clipped_dml_q0.995,0.6105529165008633,0.2698723210319294,0.08161288685405033,1.1394929461476764,-0.16824504851250308,1.758515762351297,0.14652428338746123,0.0743318702108738,322.772713763272,12.988904048304693,0.995,0.021502516569647228,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.1105529165008633,0.012221947346846852,1,t3,0.05,True,True,8
score_clipped_dml_q0.999,0.6210037270137857,0.2892614330643506,0.05406173609121501,1.1879457179363564,-0.17030519040287592,1.9079370744960615,0.16489820365609803,0.09388382973365561,286.3587895384456,18.806094632410595,0.999,0.003573552454160752,Clipped-score DML using empirical preliminary-score quantile.,0.5,0.1210037270137857,0.014641901951226772,1,t3,0.05,True,True,8
